item,ave_score,ave_discounted_score
155589,3.4561203733364967,3.455920373336501
156025,3.8055627744245357,3.8053627744245295
156781,3.63084082888747,3.630640828887467
157296,3.630245850958829,3.6276458509588374
157775,3.80556199211575,3.805361992115753
158398,3.805561937836168,3.805361937836167
158882,3.8055617084130144,3.8053617084130194
159069,3.718201227885185,3.718001227885183
160567,3.476950744951125,3.476350744951127
163527,3.6308410430236653,3.630641043023666
164200,3.6954005973373705,3.6950005973373665
164226,3.7181978445232065,3.717997844523206
164707,3.6308376432765637,3.6306376432765597
167018,3.37349059996943,3.3726905999694297
167380,3.718198093416272,3.71799809341627
167772,3.1940371915091417,3.1938371915091377
167854,3.718198131856225,3.717998131856219
169912,3.396446440473563,3.396046440473562
170837,3.630837786510404,3.6306377865104014
170993,3.630837562107267,3.6306375621072684
171751,3.36875824570105,3.3685582457010503
171811,3.630839141590765,3.6306391415907644
172321,3.281397981510412,3.281197981510411
173253,3.5434786887345378,3.543278688734533
174681,3.5434789329176235,3.5432789329176213
176621,3.2813980267481897,3.2811980267481857
176805,3.6308393743301592,3.63063937433016
177185,3.718199688411585,3.717999688411578
177765,3.579674177256203,3.577074177256198
179211,3.394007814013746,3.3936078140137402
181065,3.6208437311683372,3.6204437311683377
182293,3.6308382984408603,3.6306382984408567
182297,3.6308383677577427,3.6306383677577427
182299,3.6308383710474086,3.6306383710474046
182731,3.718198642963509,3.717998642963508
184349,3.543478587545728,3.543278587545732
184791,3.4986371221320347,3.4982371221320405
68,3.491167918247167,3.490167918247159
81,3.2696596133751354,3.2668596133751344
85,3.7677192759687803,3.766319275968781
116,3.7565502486390496,3.7555502486390524
581,3.756221193419746,3.755421193419744
617,3.28869148165346,3.2880914816534546
735,3.772273780017859,3.7708737800178613
766,3.5439347050583065,3.5431347050583053
791,3.626265895952486,3.6260658959524856
896,3.268691373513319,3.2682913735133168
1034,3.350384198714612,3.3493841987146076
1116,3.626265658709011,3.6260656587090185
1137,3.6262654612486416,3.6260654612486447
1144,3.626265428834881,3.6260654288348744
1366,3.737739018928866,3.7367390189288643
1411,3.9083883455829174,3.9051883455829164
1417,3.4730982843236315,3.4726982843236285
384,3.475052920581813,3.474652920581817
464,3.1547060747777,3.1527060747776994
533,3.0659147896340166,3.0623147896340157
1241,3.926322100852525,3.924322100852523
1321,3.4722662206464157,3.4676662206464215
1337,3.698604894184577,3.698404894184585
1340,3.420744833822393,3.420144833822389
1760,2.132414359185404,2.1304143591854094
1771,3.619988675272382,3.6197886752723853
1974,3.09999805167191,3.0967980516719122
1981,2.994693652701098,2.9940936527011015
2117,3.713529055368067,3.710729055368065
2122,2.808965939669472,2.806765939669473
2138,3.8964141975635744,3.8944141975635764
2298,3.6199891322698163,3.6197891322698172
2419,3.6142236221689683,3.61382362216897
2456,2.7720896540489885,2.7702896540489865
2522,3.4393858363762178,3.4385858363762187
2625,3.278035218220317,3.2776352182203166
2651,3.148312260662299,3.1481122606622964
2782,3.482567610749573,3.481967610749572
2784,3.473161879672084,3.472761879672082
2790,3.124828075396233,3.1244280753962324
2817,3.02025615377362,3.0196561537736146
2868,3.1248279938857078,3.124427993885705
2992,3.5413807323669375,3.5411807323669424
3013,3.61999440733154,3.61979440733154
3018,3.513650781319965,3.511650781319965
3153,4.012993338487655,4.011993338487652
3182,3.804350238777988,3.8033502387779863
3267,3.5855283423594817,3.5819283423594785
3563,3.184600356251698,3.1840003562517016
3727,4.069467539029956,4.067867539029951
3768,2.944935553317558,2.9445355533175586
3810,3.362845264168624,3.3622452641686196
3840,3.0014913903505342,3.0004913903505344
4092,3.2054051186287658,3.2050051186287574
4109,3.003278267281213,3.00187826728121
4214,3.094586986884473,3.0919869868844705
4254,2.6433773067638153,2.6407773067638187
4304,3.580123711654865,3.5791237116548675
4316,3.1312336074909206,3.130833607490925
4438,3.6750480666861893,3.6744480666861854
4587,2.7819917950346973,2.7803917950347
4599,3.290960852845168,3.2905608528451675
4624,3.3642952230128222,3.3636952230128143
4645,3.698608649187868,3.6984086491878623
4661,3.412219021517056,3.411819021517061
4678,3.4827252165769194,3.480925216576918
4774,2.8379016689650705,2.8367016689650666
4800,3.3841535989652756,3.3839535989652783
4850,3.48458386926735,3.4837838692673477
4909,3.153323281240448,3.1529232812404504
4987,3.139696120940427,3.13929612094043
5165,3.68077210902564,3.680372109025642
5294,3.7932663924880448,3.7910663924880454
5346,3.100882684295597,3.100482684295594
5438,3.2266389755205775,3.2258389755205794
5479,3.5489248642022524,3.547724864202246
5588,3.5424030282271795,3.542003028227178
5640,3.4627652006543963,3.462565200654397
5650,3.5504834607284743,3.5482834607284746
5749,3.4627654689764125,3.462565468976416
6203,2.9958749907747335,2.9954749907747322
6219,3.3556504843546784,3.355050484354679
6283,3.845025928126577,3.841025928126582
6327,3.5435403214074013,3.542940321407402
6375,3.7406523341340527,3.7398523341340577
6395,3.54137953148725,3.5411795314872485
6461,3.757294799800174,3.7560947998001746
6620,3.7934309062694,3.7898309062693993
6629,3.5410490308552265,3.5404490308552274
6638,3.0691980844322746,3.0685980844322764
6678,3.5413796710058154,3.5411796710058177
6731,3.6280207462858685,3.6264207462858624
6744,2.9961840223024345,2.995384022302436
6820,3.8041175238070717,3.8029175238070714
6963,3.7521071801821178,3.7517071801821205
7118,3.6101755532263136,3.6097755532263154
7308,3.38415253839344,3.3839525383934377
7492,3.6199930814352923,3.6197930814352897
7561,3.5413795634555503,3.5411795634555467
7650,2.9251974662880205,2.924597466288029
7802,3.8070644971990135,3.805464497199014
8016,3.6856757552255037,3.6852757552255038
8147,3.619993795455558,3.619793795455558
8266,3.164158654110722,3.1631586541107217
8426,3.619993458342101,3.6197934583421056
8501,3.5994368831348975,3.598636883134894
8507,3.3310865083993444,3.3292865083993415
8581,3.7535308508617065,3.7527308508617114
27317,3.676047962439768,3.674847962439777
27873,3.4234189223195446,3.422818922319546
2114,3.701442364270944,3.698242364270946
2398,3.9785106481692267,3.9751106481692213
54190,3.9379131900687194,3.9357131900687223
1606,3.141344686256943,3.140744686256939
2103,3.1972369845727675,3.196636984572765
1529,3.4819723630397434,3.4813723630397453
1659,3.626663055353806,3.62646305535381
2280,3.4138801572536277,3.413480157253626
2600,3.851647892943165,3.8472478929431584
3071,3.5451741684674865,3.5433741684674884
3690,2.80359904167591,2.8025990416759097
4126,3.555706352640648,3.5549063526406477
4732,2.525545912281998,2.5237459122819965
4954,3.6345350857802505,3.6323350857802548
5027,3.313391597106182,3.3123915971061826
5072,3.881585308688992,3.878985308688996
5246,2.957625155306337,2.9568251553063365
5247,3.037693911215617,3.035893911215619
5619,3.685698592482361,3.685298592482366
5792,3.6353494593447393,3.6341494593447417
6051,3.7837606664778862,3.783160666477881
6288,3.7133299286455097,3.7125299286455062
6367,3.1625625678379463,3.1605625678379434
1942,3.8804640012857257,3.879664001285723
3819,3.7432059276145537,3.7426059276145613
5109,3.6234932189834654,3.623293218983466
5420,3.1911700403188283,3.189570040318826
71745,2.9291602128773744,2.926760212877377
79139,3.530739974986289,3.528739974986287
1958,3.792222265085945,3.7878222650859383
2262,3.2345293087123164,3.2327293087123166
3244,3.700264592913342,3.697864592913342
5380,3.7743470766644007,3.7723470766643996
6183,3.6844764706654236,3.6838764706654246
6785,3.6738569227123983,3.6730569227123957
233,3.532377068751557,3.529977068751562
2337,3.491162889743287,3.490362889743287
3179,3.4897115778872547,3.4891115778872517
4873,3.676231937213291,3.6724319372132883
7367,2.8613689918042247,2.858568991804225
50912,3.1806901567537014,3.179090156753699
57522,3.5458283778227524,3.545628377822757
58972,3.4053866046508747,3.4049866046508797
59022,3.4107785407456483,3.4081785407456513
62553,3.624882832703273,3.6246828327032743
64114,3.1505552108452948,3.1503552108452944
65088,3.449050107321922,3.446850107321921
65577,3.4667736028414504,3.466573602841447
65802,3.1120165478301445,3.110616547830147
69140,3.6248817822624235,3.6246817822624275
70728,3.656840711122275,3.6562407111222752
77206,3.5458272006046547,3.5456272006046503
77427,3.0715004514689093,3.071300451468913
79572,3.3877186366414,3.3875186366413947
80572,3.624882161164983,3.624682161164975
80586,3.679502910387054,3.678902910387053
81156,3.764163222565706,3.7629632225657064
81819,3.754892080054101,3.7544920800541024
86014,3.5458275310390848,3.545627531039088
86815,3.545827476491785,3.54562747649179
87194,3.5479754721619443,3.547575472161945
88108,3.466773078733035,3.466573078733031
90890,2.953028615106413,2.9520286151064146
91126,3.3571690927675273,3.3565690927675202
91653,3.437359000795772,3.436359000795776
91671,2.8972145912357,2.8968145912356973
91976,3.2407358554913546,3.2395358554913556
96728,3.762511696273226,3.7613116962732183
99764,3.7229730563703924,3.722573056370387
106766,3.598554735436317,3.5971547354363187
116799,3.6376371487437122,3.636437148743719
132046,2.9910595727435014,2.9896595727435025
134881,3.84396259301938,3.8433625930193767
938,3.394005113529246,3.392805113529249
1833,3.200622342564416,3.198022342564417
2325,3.262127698914583,3.2595276989145776
2551,3.6451430395133184,3.643543039513316
2837,3.449878679575355,3.4496786795753502
3163,3.6970218236425456,3.6962218236425484
3325,3.0169892112236565,3.0163892112236583
3719,3.3861703745372145,3.3857703745372114
3746,3.656740070943625,3.6563400709436253
4476,3.1361915047922793,3.1355915047922793
4663,3.357207644829135,3.356607644829134
4676,2.711230021674418,2.7100300216744153
4740,3.5424636639864193,3.542263663986417
4912,3.6462333471081516,3.645433347108156
4941,3.354171077527034,3.352571077527038
5460,3.583129615323344,3.5825296153233452
6012,3.121683323042279,3.1208833230422792
6030,3.264709636789802,3.2645096367898083
6060,3.4186263902537113,3.418226390253706
6169,3.2841877549780363,3.283787754978039
6579,3.7038859115983436,3.7034859115983427
7034,3.737215281976733,3.735615281976735
7036,3.344316533920783,3.3429165339207856
7050,3.6234403536958384,3.6230403536958353
7380,3.4664916711599743,3.465091671159977
8643,3.418840786706949,3.4170407867069468
8796,3.3391343589646345,3.3381343589646373
25937,3.4819465170712056,3.4813465170712097
32300,3.3009160484374664,3.300316048437463
45175,3.6750856777659284,3.6742856777659325
53466,3.305672216291969,3.3050722162919732
54780,3.414311033691518,3.4137110336915164
69988,3.357294365464878,3.35709436546488
80584,3.6350474401942594,3.6348474401942648
85401,3.2645748359035904,3.2635748359035923
93805,3.613877479587872,3.613477479587875
94015,3.34483139634091,3.344031396340913
94150,3.6965455909300515,3.6961455909300485
94833,3.4661305417349864,3.4655305417349855
213,3.6960219738558044,3.694821973855806
665,3.8347932549145014,3.8341932549145055
935,3.701575130928557,3.70097513092856
1111,3.830621640621635,3.8298216406216437
1178,4.26480651077962,4.262406510779617
1354,3.8951768898540844,3.8937768898540863
2131,4.061854005478687,4.061054005478694
2495,3.7432693942725983,3.7426693942725966
2931,3.7748240887537614,3.774224088753754
3306,3.821849178062832,3.8210491780628315
3310,3.83309927642143,3.8320992764214314
3592,3.7175232238765816,3.7173232238765834
3629,3.876783035706347,3.8753830357063435
3677,3.799311832565231,3.798511832565237
3687,3.809018322566465,3.808818322566469
3742,3.649775141238018,3.647775141238013
3821,2.6016844954700757,2.598484495470075
4325,3.6260293234333814,3.6258293234333845
4788,3.8090193726568793,3.8088193726568766
5373,3.6260266148554448,3.6258266148554448
5888,3.809017465851262,3.808817465851261
5889,3.809017463344194,3.8088174633441945
5912,3.7175224800074167,3.7173224800074176
6187,3.7409766517885137,3.7393766517885174
6433,3.500550583636935,3.4999505836369393
6643,3.1588558716103,3.1580558716103035
6777,3.585898399373044,3.5848983993730448
6985,3.743677144548972,3.7426771445489684
7347,3.408153201953167,3.40515320195317
7371,3.9741091846429932,3.97010918464299
8025,3.717522767233658,3.717322767233651
8033,3.6015814525815397,3.600981452581544
8197,3.6260276753737157,3.625827675373713
8511,3.717522337654864,3.717322337654867
8638,3.688394480998347,3.685394480998345
8656,3.624297847281328,3.6238978472813304
9010,3.848948124701145,3.847948124701147
26082,3.9122322637823985,3.9116322637823986
26150,3.717521004343823,3.7173210043438174
26236,3.6260261384506065,3.6258261384506074
26237,3.6260261407573164,3.6258261407573156
26347,3.626026024708086,3.6258260247080862
26471,3.912756434948435,3.9119564349484404
26587,3.8090158394840867,3.8088158394840885
26662,3.9751298552223853,3.971729855222387
26849,3.8090152043359713,3.80881520433597
26903,3.694943025358242,3.6939430253582426
27134,3.6260256335600753,3.625825633560078
27803,3.8558263155110977,3.854226315511101
27815,3.828105354115769,3.8259053541157755
27834,3.8623202046334293,3.8617202046334294
30803,3.9049488857723333,3.9043488857723334
32892,3.3700830745031305,3.3696830745031265
33124,3.5345316532902116,3.534331653290213
36363,3.606793490612984,3.606393490612987
36401,2.8520028258297434,2.848002825829742
38159,3.717521301678479,3.7173213016784796
42191,3.6176050247977574,3.617205024797754
48872,3.717523927666667,3.7173239276666656
56060,3.7175245602081066,3.717324560208109
57183,3.839273006884728,3.8388730068847283
57504,3.9278610219001084,3.9258610219001064
58425,3.7943983371456413,3.793798337145634
58554,3.5292165300866034,3.5288165300866
60904,3.6260291641154456,3.6258291641154456
63515,3.6260292489678214,3.6258292489678228
64993,3.532164025500441,3.5315640255004466
66371,3.852845159063775,3.851845159063778
67923,3.400410576648062,3.3984105766480597
69134,3.717473682859448,3.7164736828594487
69529,3.841648141770104,3.841248141770105
69685,3.0770573225999733,3.0768573225999765
72104,3.7175229055068737,3.7173229055068746
73881,3.9059893230546767,3.9055893230546688
74324,3.9383068332231916,3.937506833223191
74727,3.8987164409494923,3.898316440949492
75341,3.6260279441678187,3.625827944167826
79333,3.6260285112369095,3.6258285112369104
80124,3.809018849314066,3.8088188493140627
84156,3.717523751416694,3.717323751416693
84844,3.717523780709119,3.7173237807091177
85316,3.5345331260606145,3.5343331260606123
85736,3.9294596642410644,3.928859664241068
86066,3.626028305661489,3.6258283056614884
86320,3.3429563557302386,3.341556355730241
86347,3.373457068244673,3.372057068244669
88235,3.6053319009210836,3.6045319009210823
88345,3.6260283931401505,3.625828393140144
91261,3.5345280376414996,3.534328037641503
93790,3.626022010919804,3.6258220109198036
95175,3.809010983995479,3.80881098399548
95311,3.8090110179832837,3.8088110179832824
95313,3.7175170964958144,3.7173170964958118
95377,3.6806120979183503,3.6800120979183464
95654,3.8011293904673455,3.800529390467352
96020,3.6106315696140743,3.6100315696140792
96373,3.717517733777405,3.717317733777405
98604,3.7175174049905855,3.7173174049905886
99145,3.6114668753336594,3.6108668753336595
100302,3.443032813768642,3.442832813768645
100553,3.837951283824696,3.8375512838246935
101088,3.620828347235319,3.6204283472353165
101962,3.7667167618688837,3.7659167618688847
102602,3.626021864669913,3.6258218646699167
102666,3.7175160624190973,3.7173160624191004
103235,3.8017482548927455,3.8007482548927483
104780,3.8090105388788817,3.808810538878877
105593,3.8402469906248937,3.8398469906248978
107159,3.626024993989774,3.625824993989779
107408,3.717519752242928,3.7173197522429247
107410,3.626025009596972,3.625825009596971
107412,3.717519758090944,3.717319758090948
108540,3.7175196464429408,3.7173196464429417
108727,3.7641023933765148,3.7637023933765206
108981,3.7175197053462985,3.717319705346301
109633,3.809014003463842,3.8088140034638385
110586,3.6260245520625474,3.625824552062547
111622,3.7306944136767157,3.730094413676717
116411,3.7175198570326162,3.717319857032617
117444,3.4430356459911406,3.442835645991144
118166,3.534529105591556,3.5343291055915587
118888,3.7598056740480494,3.7594056740480557
118896,3.626023647069028,3.6258236470690246
118985,3.609125111819011,3.608725111819011
120138,3.8090130698834854,3.8088130698834863
120478,3.8754333796849454,3.8748333796849512
120625,3.7175184805001753,3.717318480500173
126090,3.7175181079792683,3.7173181079792634
126426,3.6260235544377815,3.6258235544377824
126430,3.912516705495435,3.9121167054954302
127098,3.9241691909782075,3.923369190978205
129514,3.8090135487780743,3.80881354877807
130970,3.8090138228757584,3.8088138228757575
130976,3.717519148180024,3.7173191481800223
130978,3.8090138331676946,3.808813833167691
131237,3.8090137609461294,3.8088137609461326
133716,3.717518529499957,3.71731852949996
134041,3.626023960601004,3.6258239606010023
134095,3.8090131930999385,3.8088131930999434
134109,3.8090131967061462,3.8088131967061494
134184,3.7175186784846708,3.7173186784846695
134252,3.7175187746207103,3.717318774620709
134326,3.7175187778114167,3.7173187778114225
134849,3.626024183284412,3.6258241832844065
136445,3.80901332585879,3.8088133258587917
136447,3.809013322288753,3.8088133222887537
138835,3.8090138297379847,3.8088138297379834
140038,3.7175188762847484,3.717318876284748
140265,3.809013660524249,3.808813660524248
141810,3.626023533407131,3.6258235334071274
141816,3.8090125460273327,3.80881254602733
141818,3.717517910329521,3.717317910329526
141820,3.626023360573699,3.6258233605736963
141836,3.7175178793625268,3.717317879362527
141844,3.717517872470022,3.717317872470025
142020,3.809012500460369,3.8088125004603706
143511,3.8090130880776236,3.8088130880776254
145994,3.809012868040771,3.8088128680407713
146028,3.626023908518089,3.6258239085180852
147196,3.8090147196791193,3.8088147196791247
147250,3.8090147865009674,3.8088147865009643
147282,3.626025240745825,3.6258252407458245
147286,3.8090148655704996,3.8088148655704983
147300,3.8090148624176794,3.8088148624176847
147326,3.8090148561095636,3.8088148561095623
147328,3.809014852954262,3.808814852954265
147330,3.8090148497981327,3.8088148497981296
151769,3.8090151213151056,3.8088151213151002
152591,3.6260253442404653,3.625825344240466
158402,3.3515404886282143,3.3513404886282125
159811,3.809013979761895,3.8088139797618967
163072,3.809014347077084,3.8088143470770865
163112,3.8090143306161615,3.8088143306161606
163134,3.7409124116430106,3.7403124116430138
163386,3.809014327321321,3.8088143273213197
163925,3.809012343576524,3.8088123435765215
165959,3.809010556429872,3.8088105564298718
166183,3.809010613320792,3.808810613320791
170411,3.6260218119760808,3.6258218119760826
170597,3.8090104021177207,3.8088104021177207
170777,3.80900986924466,3.808809869244655
171749,3.809011136291239,3.8088111362912387
172577,3.8090119093257613,3.8088119093257573
172583,3.8090119013710537,3.808811901371052
172585,3.809011893411655,3.8088118934116566
172587,3.8090118854475556,3.808811885447559
172589,3.8090118814637477,3.8088118814637455
172637,3.8090118734925955,3.8088118734925964
172793,3.8090117573797997,3.808811757379798
172825,3.7175172825257086,3.717317282525709
172909,3.8090116321501766,3.808811632150179
173351,3.809011562983732,3.8088115629837316
173355,3.8090116524266535,3.8088116524266526
173535,3.717517198979335,3.7173171989793348
173619,3.8090117412858526,3.8088117412858558
173963,3.8090117050045524,3.8088117050045542
174551,3.809011956955669,3.8088119569556675
175293,3.809012196496768,3.8088121964967674
175387,3.8090121887105575,3.8088121887105593
175397,3.8090121848157508,3.8088121848157495
175401,3.626023153742673,3.6258231537426724
175431,3.8090121770227197,3.808812177022721
175435,3.717517653295591,3.7173176532955914
178613,3.6260226952296413,3.62582269522965
179133,3.809010954188075,3.8088109541880737
99636,3.799754362394271,3.7995543623942742
156,3.4771911833239053,3.4765911833239063
1684,3.5395612283282887,3.538761228328283
2585,3.7613226305176983,3.760922630517688
3795,3.7827893502878256,3.7825893502878274
4024,3.07031582916671,3.0697158291667055
4159,3.1342403686299285,3.1328403686299335
4889,3.4987406695300796,3.4973406695300837
4976,3.694911468751254,3.6941114687512515
4994,3.554767492954697,3.5527674929546906
5011,3.6156281288481975,3.6152281288481913
5034,3.6089243739431485,3.608324373943147
5051,3.4154843293509716,3.4150843293509676
5135,3.7847823483710497,3.782382348371058
5303,3.4861306186356145,3.4847306186356177
5309,2.995965042471265,2.9943650424712676
5316,3.329107916493845,3.327707916493847
5391,3.71677718244923,3.716177182449225
5450,3.407666123893371,3.4066661238933738
5466,3.7918324680435584,3.791032468043559
5881,3.190386253212774,3.186386253212772
6049,3.625665869800529,3.6254658698005238
283,3.594520705566551,3.593920705566551
346,3.5582848986477185,3.5570848986477155
528,3.1223442309574225,3.1217442309574195
7096,3.7839144643092055,3.7837144643092064
26171,3.429590131140998,3.4289901311409974
40870,3.54436049206081,3.543960492060817
1856,3.722887284254449,3.7222872842544503
2447,3.3718070277479284,3.368807027747928
3979,2.706950503804486,2.7021505038044826
4228,2.634138209230819,2.6321382092308205
4247,2.6296208399466434,2.625420839946645
4649,3.6282238872957104,3.6268238872957084
4900,3.2930363131712155,3.292036313171211
5025,2.886121005579963,2.8831210055799605
5363,2.9003048373501557,2.8985048373501607
5501,2.640713460133539,2.6393134601335366
5524,3.0598218377327457,3.0582218377327473
5564,3.1445930045589336,3.1441930045589355
5942,3.189294914273849,3.1880949142738477
6003,3.6257662959815007,3.6227662959815046
6482,2.5085522491131056,2.5063522491131054
7225,3.6056752562966436,3.605075256296648
7285,3.6127950605354533,3.6109950605354526
7439,3.578039038205136,3.5752390382051327
8531,3.191795934152544,3.1905959341525487
32298,3.1118653242543384,3.1112653242543407
34520,2.5644326370756194,2.5620326370756215
34530,3.299554278145453,3.2989542781454553
40581,3.2392530254883662,3.238053025488365
42007,3.289802984992207,3.289202984992207
44840,3.0582912230607944,3.0560912230608
44972,2.6810574641454035,2.678657464145415
47640,3.5508249784006165,3.549624978400612
48322,3.578043826812829,3.576643826812832
49396,3.505712791195976,3.503912791195977
54732,3.311059562157866,3.310459562157865
55245,3.433801755040033,3.4330017550400305
55261,2.927904482597317,2.926304482597316
55872,3.547273734450909,3.54607373445091
56805,3.444334339038336,3.4433343390383353
58156,3.162221353400252,3.160221353400254
59143,3.762636990217547,3.762236990217549
61255,3.3457628969193114,3.3453628969193083
62439,3.731856745915852,3.7312567459158585
63479,3.61495964821373,3.6141596482137315
65585,3.540990819396261,3.540190819396265
69436,3.142374264528383,3.140974264528377
70565,3.6111997081977956,3.6103997081977943
70641,3.3260673932785223,3.3254673932785273
71205,2.8247499689852424,2.82434996898524
71668,3.4812161274757587,3.4806161274757614
71838,3.2858398305963292,3.284239830596331
73929,3.290933363171071,3.2903333631710674
74275,2.995729344848827,2.9953293448488254
74532,3.081336381644752,3.080336381644755
78174,2.8330838036882073,2.832683803688208
78209,3.5730223069264033,3.5710223069264044
79428,3.4437923095895586,3.442392309589552
80139,3.8054529236023846,3.804852923602384
82852,2.6527677499027345,2.651567749902733
85022,3.382569352462622,3.3817693524626184
85367,3.4194722816252967,3.4180722816252955
87483,3.161777027157011,3.1607770271570117
87529,3.327738972774612,3.3259389727746114
87867,3.2381958036203136,3.2373958036203145
91323,3.2759130857550343,3.2749130857550357
92264,3.140280498836147,3.1398804988361477
93270,2.659375655039107,2.6577756550391087
93443,3.43688546847716,3.436085468477162
93831,3.174647794003956,3.1738477940039584
94478,3.0074593168397117,3.006259316839715
94953,3.3221566794258335,3.321156679425835
95720,3.2342467033659053,3.2324467033659023
96616,3.190112730199875,3.1895127301998785
97172,3.2564472175497836,3.2560472175497877
98083,3.6963175050382717,3.695917505038274
99007,3.549952200874129,3.5471522008741276
100083,3.5388997803017044,3.5382997803017058
100194,3.7151325479920057,3.7149325479920035
101142,3.731089847271344,3.729289847271343
102720,3.4080539286233837,3.4076539286233887
104218,3.5107371537381495,3.509737153738149
104644,3.0278106265293827,3.0276106265293867
104925,3.5680849444285627,3.5674849444285592
109282,3.457389018911587,3.4571890189115844
110669,3.6146253455961155,3.614225345596112
110771,3.235705720152137,3.2345057201521366
110773,3.027810966992736,3.0276109669927345
111375,3.3714735123455104,3.3712735123455166
112497,3.140278869831652,3.139878869831648
116977,3.123898048523167,3.1232980485231674
118930,3.715134888496395,3.714934888496385
119153,3.715134994711487,3.714934994711483
121372,3.71513505362215,3.7149350536221504
121374,3.71513505980486,3.714935059804857
121715,3.5433038326267625,3.5431038326267603
123200,3.7151345214861013,3.714934521486098
127116,3.7151347907524226,3.714934790752426
127152,3.761648507300978,3.761248507300981
127390,3.6292192279123743,3.6290192279123716
128097,3.6292192392441205,3.62901923924412
128099,3.715134730415013,3.714934730415012
128914,3.801051164621819,3.800851164621817
128975,3.2875554543649117,3.2867554543649087
129737,3.194262870725583,3.193862870725586
130087,3.6177260034581815,3.6173260034581833
134861,3.371473177567423,3.371273177567417
135137,3.0778065740328935,3.076606574032895
135436,3.3092314880297105,3.307831488029715
136443,3.1996419987068654,3.1994419987068676
136471,3.54330429588464,3.5431042958846426
136511,3.285557603822866,3.285357603822858
136598,3.546845867583325,3.545645867583325
142422,3.9190406962359656,3.9182406962359684
144606,3.62921933504127,3.6290193350412716
148652,3.4915302471383414,3.4911302471383374
148956,3.377216826763059,3.3764168267630548
155509,3.541099301161667,3.540499301161662
155812,3.482774279598281,3.482374279598286
156609,3.1400912927296667,3.1390912927296672
157312,3.252085801450945,3.251485801450948
157699,3.7299479999913103,3.7287479999913087
158813,2.8894341478045216,2.8886341478045225
159161,3.7151358807480714,3.714935880748078
159441,3.5430388518576477,3.5426388518576495
159755,3.314781268181485,3.3143812681814886
160080,3.33984058962966,3.3382405896296565
160271,3.615271121218882,3.6144711212188807
160289,3.715136274040255,3.7149362740402534
161024,3.7151362905673446,3.7149362905673473
161580,3.6745632912429396,3.6739632912429405
162344,3.801051736171183,3.8008517361711847
162478,3.7407207562871223,3.74012075628712
162602,3.7151361016969577,3.714936101696954
165103,3.6152215129484593,3.6148215129484664
165483,3.629217677945839,3.629017677945843
165645,3.02781061700429,3.027610617004291
165671,3.7151328739373275,3.714932873937327
165843,3.629217598518355,3.629017598518357
165947,3.471729999488069,3.4713299994880598
166461,3.537344727644415,3.535344727644418
167634,3.7151327838560646,3.714932783856072
167746,3.65394912665162,3.6525491266516115
168144,3.6292175585819515,3.629017558581958
168326,3.741884648148232,3.7410846481482287
168418,3.7076753287598088,3.7066753287598075
168632,3.629217701001091,3.6290177010010978
168846,3.7151330262805935,3.714933026280594
170357,3.6292175785687966,3.629017578568796
170399,3.6292176316850555,3.6290176316850538
170401,3.45738706505004,3.4571870650500403
170813,3.3895934538546744,3.3889934538546758
170817,3.6292172816364423,3.629017281636441
170897,3.2855562930790825,3.2853562930790816
170937,3.457386830908229,3.4571868309082325
170957,3.457386720315796,3.457186720315796
171251,3.6292172164406247,3.6290172164406287
171631,3.113725787497496,3.113525787497495
171867,3.4718837615947487,3.4714837615947514
171891,3.5433032148380454,3.5431032148380432
172215,3.3296450609977555,3.329245060997759
172547,3.1947078258614217,3.194307825861426
173255,3.3714722897226275,3.3712722897226293
174045,3.6292185445965472,3.6290185445965504
174815,3.5433034897048947,3.5431034897048916
175577,3.199641697053867,3.199441697053873
176329,3.629218884734988,3.6290188847349887
178323,3.54330338698474,3.543103386984743
179427,3.6292180473029925,3.629018047302989
179953,3.5433027222278963,3.5431027222278884
180265,3.7151331839952193,3.714933183995219
181139,3.199641273955997,3.1994412739560008
181659,3.3714718895330273,3.371271889533034
182749,3.3714719562810775,3.371271956281077
183197,3.543302772159292,3.5431027721592914
183227,3.543302966480948,3.5431029664809506
183959,3.7151336798722765,3.7149336798722734
184015,3.5470975046936086,3.5466975046936016
184257,3.6292182896134504,3.629018289613447
71,2.659319770675013,2.6583197706750146
779,3.7175043685982176,3.7171043685982195
1043,2.998160291079976,2.997160291079978
1589,3.3622409425971598,3.359040942597158
1600,3.5568783342246437,3.5564783342246407
1735,3.4173181377841657,3.4151181377841606
1829,3.4729049166225456,3.472504916622541
1897,3.5478442066083176,3.547444206608314
2132,3.9232519923702185,3.9218519923702155
2166,3.0929304813761838,3.0921304813761816
2331,3.3502410385895582,3.3496410385895583
2475,3.6006517885785154,3.6000517885785164
2749,3.6873025177992993,3.686902517799299
2764,3.8351655520720445,3.833765552072054
2844,3.234705217414134,3.234105217414136
2969,3.7924893182942365,3.792289318294236
3099,3.3113357386475375,3.3099357386475337
3103,3.330344978547569,3.329944978547572
3217,3.5454117093323667,3.5448117093323646
3251,3.658929172743057,3.6579291727430583
3296,3.8586867659314357,3.8572867659314345
3537,3.500089130369911,3.499489130369902
3546,3.828281405853965,3.827881405853967
3831,3.848704792213918,3.846504792213916
4003,3.4857913574738153,3.48519135747382
4063,3.1286723302299966,3.127872330229999
4083,3.626132877577074,3.625932877577067
4130,2.920654329067125,2.9200543290671304
127198,3.5837291898943215,3.5825291898943155
141718,3.7959713141753775,3.7957713141753757
